"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","DevStage","LenMeasType","DateofCalculation","Valid_Aphia"
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",68,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",69,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"M",11,1,11,1,45260,45260,"1",50,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"M",11,1,11,1,45260,45260,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"M",11,1,11,1,45260,45260,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",30,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",36,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",41,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",271,84,2025,"W",126484,2,"F",8,1,8,1,16000,16000,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",271,84,2025,"W",126484,2,"F",8,1,8,1,16000,16000,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",271,84,2025,"W",126484,2,"F",8,1,8,1,16000,16000,"1",72,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",271,84,2025,"W",126484,2,"F",8,1,8,1,16000,16000,"1",80,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",46,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",47,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",372,13,2025,"W",126484,2,"F",9,1,9,1,17380,17380,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",372,13,2025,"W",126484,2,"F",9,1,9,1,17380,17380,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",372,13,2025,"W",126484,2,"F",9,1,9,1,17380,17380,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",372,13,2025,"W",126484,2,"F",9,1,9,1,17380,17380,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"M",1,1,1,1,12400,12400,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"F",6,1,6,1,12400,12400,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"F",6,1,6,1,12400,12400,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",46,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",47,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",54,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",55,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"M",11,1,11,1,18780,18780,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"F",7,1,7,1,18780,18780,"1",46,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"F",6,1,6,1,12400,12400,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"F",6,1,6,1,12400,12400,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"F",6,1,6,1,12400,12400,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",457,66,2025,"W",126484,2,"F",6,1,6,1,12400,12400,"1",68,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",403,10,2025,"W",126484,2,"M",1,1,1,1,17400,17400,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",403,10,2025,"W",126484,2,"F",12,1,12,1,17400,17400,"1",52,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",403,10,2025,"W",126484,2,"F",12,1,12,1,17400,17400,"1",53,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",403,10,2025,"W",126484,2,"F",12,1,12,1,17400,17400,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",403,10,2025,"W",126484,2,"F",12,1,12,1,17400,17400,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",69,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",49,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",50,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",51,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"F",37,1,37,1,45260,45260,"1",52,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"F",7,1,7,1,18780,18780,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"F",7,1,7,1,18780,18780,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"F",7,1,7,1,18780,18780,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"F",7,1,7,1,18780,18780,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",226,61,2025,"W",126484,2,"F",7,1,7,1,18780,18780,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",54,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",80,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",55,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",64,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",65,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",68,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",70,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",76,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",78,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",85,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",316,60,2025,"W",126484,2,"M",11,1,11,1,45260,45260,"1",35,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"M",12,1,12,1,79280,79280,"1",70,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",54,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",55,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",57,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",441,67,2025,"W",126484,2,"F",31,1,31,1,79280,79280,"1",58,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",51,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",70,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",71,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",78,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",52,9,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",53,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",54,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",55,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",56,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",57,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",56,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",59,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",206,38,2025,"W",126484,2,"F",30,1,30,1,20200,20200,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",61,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"M",13,1,13,1,67820,67820,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",46,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",47,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",48,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",49,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",220,20,2025,"W",126484,2,"F",47,1,47,1,67820,67820,"1",50,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",105,59,2025,"W",126484,2,"M",2,1,2,1,3098,3098,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",105,59,2025,"W",126484,2,"M",2,1,2,1,3098,3098,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",105,59,2025,"W",126484,2,"F",1,1,1,1,3098,3098,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"M",6,1,6,1,17740,17740,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"M",6,1,6,1,17740,17740,"1",45,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"M",6,1,6,1,17740,17740,"1",49,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"M",6,1,6,1,17740,17740,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"M",6,1,6,1,17740,17740,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"M",6,1,6,1,17740,17740,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",32,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",33,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",50,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",52,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",54,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",212,69,2025,"W",126484,2,"F",16,1,16,1,17740,17740,"1",78,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"M",5,1,5,1,2678,2678,"1",27,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"M",5,1,5,1,2678,2678,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"M",5,1,5,1,2678,2678,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"M",5,1,5,1,2678,2678,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"M",5,1,5,1,2678,2678,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"F",7,1,7,1,2678,2678,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",35,37,2025,"W",126484,2,"F",7,1,7,1,2678,2678,"1",25,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",53,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",499,50,2025,"W",126484,2,"F",10,1,10,1,19620,19620,"1",58,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",25,23,2025,"W",126484,2,"F",3,1,3,1,3018,3018,"1",25,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",25,23,2025,"W",126484,2,"F",3,1,3,1,3018,3018,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",25,23,2025,"W",126484,2,"F",3,1,3,1,3018,3018,"1",74,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",137,28,2025,"W",126484,2,"M",2,1,2,1,5280,5280,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",111,30,2025,"W",126484,2,"F",6,1,6,1,10280,10280,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"M",3,1,3,1,2708,2708,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"M",3,1,3,1,2708,2708,"1",33,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"M",3,1,3,1,2708,2708,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"F",5,1,5,1,2708,2708,"1",24,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"F",5,1,5,1,2708,2708,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"F",5,1,5,1,2708,2708,"1",34,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"F",5,1,5,1,2708,2708,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",150,77,2025,"W",126484,2,"F",5,1,5,1,2708,2708,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",27,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",31,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",38,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",39,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",48,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"M",10,1,10,1,14100,14100,"1",66,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",36,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",47,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",172,35,2025,"W",126484,2,"F",9,1,9,1,14100,14100,"1",65,1,NA,NA,20260210,126484
